id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,6000,6000,6000, 36 months,8.81,190.27,A,A5,Dept of Parks,5 years,RENT,56500,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,142xx,NY,31.99,0,Mar-1979,1,,68,17,1,12404,70.5,37,w,5706.49,5706.49,376.14,376.14,293.51,82.63,0.0,0.0,0.0,Feb-2019,190.27,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,33550,1,3,1,3,11,21146,77,2,7,2193,75,17600,1,0,1,10,1974,758,90.5,0,0,147,477,5,5,0,5,,5,,0,8,12,8,15,10,14,27,12,17,0,0,0,3,100,87.5,1,0,45018,33550,8000,27418,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,12.98,673.69,B,B5,Speech Therapist,8 years,MORTGAGE,90000,Source Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,366xx,AL,15.8,0,Nov-2006,2,,103,14,1,12041,30.6,20,w,19080.34,19080.34,1325.75,1325.75,919.66,406.09,0.0,0.0,0.0,Feb-2019,673.69,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,270289,2,5,3,4,4,79339,97,2,3,3994,75,39300,1,0,4,8,20791,10816,33.6,0,0,68,145,7,4,1,50,,4,,0,3,5,3,5,8,8,11,5,14,0,0,0,6,100,0,1,0,301848,91380,16300,81881,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12500,12500,12500, 60 months,11.8,276.8,B,B4,Conductor,10+ years,MORTGAGE,75000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,140xx,NY,22.03,0,Jun-1998,0,,,8,0,13348,80.9,17,w,12190.72,12190.72,541.31,541.31,309.28,232.03,0.0,0.0,0.0,Feb-2019,276.8,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,139522,0,3,0,3,17,35119,64,0,0,8958,68,16500,1,0,0,3,17440,3264,75.8,0,0,130,239,61,17,2,185,,17,,0,2,4,2,4,7,4,8,4,8,0,0,0,0,100,50,0,0,175113,48467,13500,55313,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000, 60 months,11.8,398.59,B,B4,Software Developer,3 years,MORTGAGE,130000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,750xx,TX,19.9,0,Apr-2004,0,,,10,0,5000,11.9,22,w,17554.64,17554.64,696.88,696.88,445.36,251.52,0.0,0.0,0.0,Feb-2019,398.59,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,409054,0,2,0,2,14,63199,84,0,0,0,42,41900,1,1,0,2,40905,23000,0,0,0,160,165,35,14,1,35,,14,,0,0,1,3,5,9,6,11,1,10,0,0,0,0,100,0,0,0,510463,79874,23000,80000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,2975, 36 months,8.19,94.28,A,A4, Branch Manager ,< 1 year,RENT,79992,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,117xx,NY,1.49,0,Feb-2011,0,75,,4,0,4064,43.2,6,f,2851.89,2828.12,186.51,184.96,148.11,38.40,0.0,0.0,0.0,Feb-2019,94.28,Mar-2019,Feb-2019,0,75,1,Individual,,,,0,1318,4064,0,0,0,0,94,0,,2,3,1844,43,9400,0,0,1,3,1016,4536,47.3,0,0,94,68,12,12,0,12,,12,,1,3,3,3,3,2,4,4,3,4,0,0,0,2,100,0,0,0,9400,4064,8600,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,3000,3000,2975, 36 months,8.81,95.14,A,A5,press operator,10+ years,MORTGAGE,36000,Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,296xx,SC,21.7,0,Jan-1998,0,75,,10,0,6041,32.7,12,f,2853.23,2829.46,188.08,186.51,146.77,41.31,0.0,0.0,0.0,Feb-2019,95.14,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,35791,1,2,1,1,9,29750,83,2,3,373,38,18500,1,0,2,4,3579,3127,10.7,0,0,220,251,5,5,0,217,,9,,0,1,8,1,1,4,8,8,8,10,0,0,0,3,83.3,0,0,0,57640,35791,3500,39140,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000, 36 months,7.02,555.96,A,A2,Support Engineer,< 1 year,MORTGAGE,115000,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,280xx,NC,16.18,0,May-2000,0,62,,20,0,39557,20.8,32,w,17096.04,17096.04,1101.39,1101.39,903.96,197.43,0.0,0.0,0.0,Feb-2019,555.96,Mar-2019,Feb-2019,0,,1,Joint App,120000,17.58,Not Verified,0,0,451265,0,3,1,1,11,24716,64,1,6,15087,29,256500,0,1,0,7,22563,208878,20.9,0,0,155,223,12,11,5,12,62,21,62,0,7,8,14,20,5,16,22,8,20,0,0,0,2,96.9,7.1,0,0,699118,64273,246400,38618,46001,Aug-1989,1,2,24,18.1,1,32,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,10.72,326.07,B,B2,VP Merchant Services,5 years,MORTGAGE,140000,Not Verified,Dec-2018,Current,n,,,other,Other,974xx,OR,13.63,0,Dec-2007,0,29,,8,0,94368,76.6,24,w,9524.41,9524.41,643.21,643.21,475.59,167.62,0.0,0.0,0.0,Feb-2019,326.07,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,515486,0,1,0,1,19,31172,94,0,1,24387,85,102600,2,5,1,2,64436,5974,82.2,0,0,129,120,16,16,3,64,29,1,29,0,2,4,4,5,13,6,8,4,8,0,0,0,0,95.8,25,0,0,550688,125540,33600,33088,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000, 36 months,17.97,144.55,D,D1,service advisor,5 years,MORTGAGE,60000,Source Verified,Dec-2018,Fully Paid,n,,,house,Home buying,760xx,TX,19.1,0,Jun-2007,1,38,,11,0,382,7.3,18,w,0.00,0.00,4049.9166666676,4049.92,4000.00,49.92,0.0,0.0,0.0,Feb-2019,55.91,,Jan-2019,0,38,1,Individual,,,,0,0,106556,2,3,3,4,1,45868,77,1,6,378,72,5200,3,0,3,10,9687,3818,9.1,0,0,57,31,12,1,2,15,,2,,1,2,2,5,5,9,7,7,2,11,0,0,0,4,88.2,0,0,0,127200,46250,4200,59474,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,15.02,476.01,C,C3,Teacher,4 years,MORTGAGE,65000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,070xx,NJ,30.47,0,Dec-2001,1,64,,21,0,18378,31.4,34,w,19545.82,19545.82,926.99,926.99,454.18,472.81,0.0,0.0,0.0,Feb-2019,476.01,Mar-2019,Feb-2019,0,64,1,Individual,,,,0,0,152179,1,6,2,3,9,133801,114,2,6,3316,81,58600,2,0,4,9,7247,29655,33.7,0,0,204,126,4,4,0,4,,3,64,2,9,14,10,10,17,15,17,14,21,0,0,0,4,93.5,0,0,0,171705,152179,44700,113105,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,21600,21600,21600, 36 months,7.56,672.49,A,A3,RECRUITER SNCOIC ,10+ years,RENT,75000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,765xx,TX,11.36,0,Oct-2007,0,73,,13,0,13374,33.4,34,w,19822.34,19822.34,1963.02,1963.02,1777.66,185.36,0.0,0.0,0.0,Feb-2019,736.63,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,29826,0,5,0,2,14,16452,87,0,1,6722,51,40100,0,21,0,3,2711,3678,64.6,0,0,125,134,16,14,0,32,,,73,0,1,2,2,2,26,8,8,2,13,0,0,0,0,97.1,0,0,0,59100,29826,10400,19000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,8.81,158.56,A,A5,master deputy,10+ years,MORTGAGE,58000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,325xx,FL,11.86,0,Nov-2004,2,,,10,0,3712,13.9,25,w,4755.40,4755.40,313.45,313.45,244.60,68.85,0.0,0.0,0.0,Feb-2019,158.56,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,152583,4,1,1,2,3,25999,99,3,7,2731,56,26800,0,7,2,10,15258,17488,17.5,0,0,139,169,2,2,3,2,,2,,0,3,3,5,7,10,7,12,3,10,0,0,0,4,100,0,0,0,184073,29711,21200,26358,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,11.31,328.86,B,B3,Billing dept,10+ years,RENT,34000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,895xx,NV,16.9,0,Jun-2004,1,,,14,0,13843,46.0,31,w,9528.57,9528.57,648.3,648.30,471.43,176.87,0.0,0.0,0.0,Feb-2019,328.86,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,13843,1,0,0,0,174,0,,2,5,6420,46,30100,0,0,1,5,1065,7053,63.3,0,0,174,131,1,1,0,1,,1,,0,5,10,5,13,1,14,30,10,14,0,0,0,2,100,40,0,0,30100,13843,19200,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,15600,15600,15600, 60 months,11.8,345.44,B,B4,Telecom Engineer,4 years,MORTGAGE,90000,Source Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,806xx,CO,15.67,0,Mar-2005,1,,,10,0,10597,23.3,16,w,15214.03,15214.03,675.54,675.54,385.97,289.57,0.0,0.0,0.0,Feb-2019,345.44,Mar-2019,Feb-2019,0,,1,Individual,,,,0,2124,373870,2,2,2,3,4,46627,87,4,4,3658,42,45500,2,4,4,9,37387,31403,25.2,0,0,164,58,8,2,2,8,,3,,0,5,5,5,5,8,6,6,5,10,0,0,0,7,100,0,0,0,427919,57224,42000,56348,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19200,19200,19200, 60 months,18.94,497.43,D,D2,Courtroom clerk,10+ years,MORTGAGE,80000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,925xx,CA,24.65,0,May-2002,0,,,28,0,31157,48.4,56,w,18808.15,18808.15,964.56,964.56,391.85,572.71,0.0,0.0,0.0,Feb-2019,497.43,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,333977,2,2,1,2,9,24079,83,4,4,6932,59,64400,0,0,2,6,11928,12919,68.6,0,0,159,199,6,6,4,6,,9,,0,8,13,14,26,4,25,48,13,28,0,0,0,5,100,35.7,0,0,408750,55236,41200,29000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9375,9375,9375, 36 months,13.56,318.42,C,C1,Assistant Manager,10+ years,MORTGAGE,48500,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,359xx,AL,36.72,0,Jun-1995,0,56,,13,0,21101,65.3,27,w,8947.63,8947.63,626.25,626.25,427.37,198.88,0.0,0.0,0.0,Feb-2019,318.42,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,243632,0,5,1,6,12,37102,79,0,0,19501,73,32300,3,6,2,7,24363,3499,85.8,0,0,43,282,31,12,6,31,56,2,56,0,2,2,5,9,8,7,13,2,13,0,0,0,2,96.3,100,0,0,267847,58203,24600,47005,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,12.98,227.43,B,B5,Contract Administrator,2 years,RENT,62000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,911xx,CA,20.93,0,Mar-2007,0,,,7,0,13949,45.7,16,w,9760.18,9760.18,444.04,444.04,239.82,204.22,0.0,0.0,0.0,Feb-2019,227.43,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,30552,1,1,1,1,9,16603,83,1,1,4962,61,30500,1,4,1,2,4365,9538,36,0,0,141,138,4,4,0,4,,9,,0,2,4,2,4,4,6,12,4,7,0,0,0,2,100,0,0,0,50500,30552,14900,20000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000, 36 months,6.46,122.53,A,A1,Commander ,10+ years,MORTGAGE,119000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,802xx,CO,13.09,0,Oct-1994,1,,,22,0,7464,8.0,46,w,3899.00,3899.00,120.38,120.38,101.00,19.38,0.0,0.0,0.0,Feb-2019,122.53,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,697169,1,3,3,5,6,45230,84,0,1,1051,36,93300,2,9,4,7,31690,47815,6.1,0,0,81,290,14,6,6,50,,6,,0,5,8,8,10,16,17,24,8,22,0,0,0,3,100,0,0,0,817840,52694,50900,54040,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2700,2700,2675, 36 months,8.19,84.85,A,A4,Stylist,4 years,OWN,24000,Not Verified,Dec-2018,Fully Paid,n,,,credit_card,Credit card refinancing,481xx,MI,24.95,0,Oct-2002,0,,94,21,1,2696,36.4,28,f,0.00,0.00,2700.8381300019,2675.83,2700.00,0.84,0.0,0.0,0.0,Jan-2019,2702.68,,Feb-2019,0,,1,Individual,,,,0,449,75363,0,17,0,3,16,72667,103,0,1,2696,97,7400,1,0,0,4,3589,3304,44.9,0,0,130,194,19,16,0,19,,18,,0,1,1,2,4,21,4,7,1,21,0,0,0,0,100,0,1,0,78017,75363,6000,70617,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,11.8,397.43,B,B4,,n/a,RENT,55000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,140xx,NY,28.8,0,Sep-2000,0,,,15,0,12590,60.8,17,w,11720.56,11720.56,389.57,389.57,279.44,110.13,0.0,0.0,0.0,Feb-2019,401.37,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,37337,0,3,0,1,18,24747,63,1,4,3319,62,20700,0,0,2,5,2667,5089,69,0,0,29,104,12,12,0,16,,12,,0,7,8,7,7,3,11,13,8,15,0,0,0,1,100,57.1,0,0,60102,37337,16400,39402,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,15.02,554.81,C,C3,Outdoor Services,< 1 year,MORTGAGE,24960,Verified,Dec-2018,Current,n,,,medical,Medical expenses,917xx,CA,85.63,0,Oct-2008,1,,,9,0,21114,69.0,15,w,15286.48,15286.48,1089.59,1089.59,713.52,376.07,0.0,0.0,0.0,Feb-2019,554.81,Mar-2019,Feb-2019,0,,1,Joint App,104960,21.94,Source Verified,0,0,350484,1,3,1,1,6,55747,79,0,0,8159,76,30600,0,2,3,1,38943,8486,71.3,0,0,63,122,28,6,1,28,,2,,0,4,4,4,6,4,5,10,4,9,0,0,0,1,100,75,0,0,392961,76861,29600,70250,30701,Sep-2011,0,1,15,50.3,3,20,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000, 36 months,16.14,1232.92,C,C4,Head of Operarions ,5 years,RENT,125500,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,112xx,NY,3.76,0,Nov-1997,0,43,,9,0,4943,20.3,13,w,33465.41,33465.41,2418.76,2418.76,1534.59,884.17,0.0,0.0,0.0,Feb-2019,1232.92,Mar-2019,Feb-2019,0,43,1,Individual,,,,0,0,4943,3,0,0,0,134,0,,6,7,4406,20,24300,3,0,7,7,618,19357,20.3,0,0,134,253,3,3,0,3,43,2,43,2,6,6,9,11,1,9,12,6,9,0,0,0,6,81.8,0,0,0,24300,4943,24300,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000, 36 months,8.81,95.14,A,A5,Patient Care Associate,< 1 year,RENT,85000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,980xx,WA,9.61,0,Aug-1999,1,,93,20,1,11611,41.9,34,w,2853.23,2853.23,188.08,188.08,146.77,41.31,0.0,0.0,0.0,Feb-2019,95.14,Mar-2019,Feb-2019,0,,1,Individual,,,,0,215,20789,2,2,0,2,14,9178,44,2,5,6916,43,27700,4,0,2,7,1039,12567,47,0,0,45,232,2,2,0,2,,4,,0,6,7,12,20,3,18,30,7,20,0,0,0,2,100,25,1,0,48743,20789,23700,21043,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,19.92,264.5,D,D3,Truck Driver,2 years,RENT,54000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,163xx,PA,7.34,0,Mar-2007,1,59,,4,0,2524,52.6,13,w,9801.36,9801.36,512.4,512.40,198.64,313.76,0.0,0.0,0.0,Feb-2019,264.5,Mar-2019,Feb-2019,0,59,1,Individual,,,,0,0,6311,0,1,0,1,15,3787,72,1,1,905,63,4800,2,0,2,2,1578,2276,52.6,0,0,110,141,12,12,0,12,59,0,59,1,3,3,3,7,6,3,7,3,4,0,0,0,1,76.9,33.3,0,0,10100,6311,4800,5300,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15450,15450,15450, 36 months,11.8,511.69,B,B4,Chief Information Officer,3 years,MORTGAGE,133600,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,210xx,MD,26.04,0,Apr-1999,3,29,51,31,1,35013,49.1,43,w,5966.53,5966.53,9758.19,9758.19,9483.47,274.72,0.0,0.0,0.0,Feb-2019,7511.69,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,123944,2,13,0,2,17,88931,86,2,8,18831,71,71300,4,7,3,10,4131,23708,52.4,0,0,148,236,4,4,0,18,29,5,29,0,8,13,9,14,18,18,25,13,30,0,0,0,2,100,33.3,1,0,174198,123944,49800,102898,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 36 months,8.19,1256.97,A,A4,Branch Manager,2 years,MORTGAGE,100000,Not Verified,Dec-2018,Current,n,,,major_purchase,Major purchase,850xx,AZ,16.73,0,Nov-2005,0,,114,10,1,11296,28.0,28,w,39016.03,39016.03,1366.17,1366.17,983.97,382.20,0.0,0.0,0.0,Feb-2019,1393.47,Mar-2019,Feb-2019,0,,1,Joint App,200000,14.89,Not Verified,0,0,77090,0,3,1,2,7,65794,58,0,2,8622,44,40300,0,7,1,6,7709,6404,63.8,0,0,157,107,19,7,3,19,,2,,0,2,2,2,5,12,7,13,2,10,0,0,0,1,100,0,1,0,139105,77090,17700,98805,28963,Nov-2002,1,4,10,48.3,1,10,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7500,7500,7500, 36 months,7.02,231.65,A,A2,High School Special Education Teacher,7 years,MORTGAGE,57000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,841xx,UT,14.95,0,Aug-2008,0,,,8,0,5434,19.5,17,w,7123.35,7123.35,458.91,458.91,376.65,82.26,0.0,0.0,0.0,Feb-2019,231.65,Mar-2019,Feb-2019,0,,1,Joint App,100000,11.46,Not Verified,0,0,190263,0,2,0,1,14,12987,62,0,1,3330,38,27800,0,3,0,4,23783,21866,19.9,0,0,124,57,23,14,2,23,,14,,0,3,3,4,5,9,5,6,3,8,0,0,0,0,100,0,0,0,225461,18421,27300,20922,14040,Feb-2015,0,0,11,23.1,8,3,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20500,20500,20500, 36 months,10.72,668.43,B,B2,Senior Technical Writer / Analyst,3 years,RENT,77000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,970xx,OR,10.75,0,Sep-2001,0,,,15,0,20213,75.4,20,w,19525.06,19525.06,1239.2,1239.20,974.94,264.26,0.0,0.0,0.0,Feb-2019,668.43,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,125031,0,3,0,0,95,104818,163,0,2,3036,128,26800,0,0,0,2,8335,692,95.2,0,0,127,207,17,17,0,49,,17,,0,8,12,8,8,8,12,12,12,15,0,0,0,0,100,100,0,0,94720,125031,14500,67920,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,4500,4500,4500, 36 months,19.92,167.06,D,D3,Human Resources Generalist,< 1 year,MORTGAGE,115800,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,212xx,MD,9.09,0,May-2000,0,43,,12,0,16156,69.9,30,w,4313.75,4313.75,326.65,326.65,186.25,140.40,0.0,0.0,0.0,Feb-2019,167.06,Mar-2019,Feb-2019,0,46,1,Individual,,,,0,0,126872,2,3,1,4,7,43486,102,3,6,2063,91,23100,2,4,0,10,10573,0,103.2,0,0,159,223,3,3,3,223,55,14,55,4,1,7,1,4,14,8,13,7,12,0,0,0,4,80,100,0,0,142067,59642,2000,42467,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,19000,19000,19000, 36 months,11.8,629.26,B,B4,Operations Manager,9 years,MORTGAGE,77405,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,751xx,TX,19.66,0,May-2009,1,,105,18,1,15506,37.5,30,w,18110.80,18110.80,1239.84,1239.84,889.20,350.64,0.0,0.0,0.0,Feb-2019,629.26,Mar-2019,Feb-2019,0,,1,Individual,,,,0,862,328915,3,5,4,4,3,60119,93,0,1,4548,46,41400,2,1,4,6,18273,15816,40.3,0,0,113,115,24,1,2,24,,2,,0,6,9,9,9,14,12,14,9,18,0,0,0,5,100,0,1,0,358863,75625,26500,64173,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,34800,34800,34800, 60 months,15.02,828.26,C,C3,Emergency Management Coordinator,< 1 year,RENT,106000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,210xx,MD,26.1,1,Sep-2002,0,4,,25,0,16907,35.7,54,w,34009.72,34009.72,1612.96,1612.96,790.28,822.68,0.0,0.0,0.0,Feb-2019,828.26,Mar-2019,Feb-2019,0,4,1,Individual,,,,0,0,117339,1,17,2,2,4,100432,86,1,3,5556,72,47300,2,0,2,5,4694,27399,22.2,1,0,183,195,11,4,0,11,59,0,4,1,3,4,3,9,27,8,27,4,25,0,0,1,3,96.2,0,0,0,163632,117339,35200,116332,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000, 60 months,10.33,535.25,B,B1,Teacher,10+ years,MORTGAGE,55758,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,890xx,NV,21.52,0,Dec-1998,0,,,12,0,20555,23.7,31,w,24335.48,24335.48,1070.52,1070.52,664.52,406.00,0.0,0.0,0.0,Feb-2019,535.25,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,181679,0,2,0,1,24,3755,23,0,0,7380,24,86900,0,0,0,1,16516,66345,23.7,0,0,173,240,44,24,6,77,,,,0,5,5,8,16,5,8,18,5,12,0,0,0,0,100,14.3,0,0,284203,24310,86900,16403,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000, 60 months,11.8,243.58,B,B4,Vice President,5 years,MORTGAGE,188000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,800xx,CO,12.31,0,Jun-1981,0,,81,12,1,12631,90.2,41,w,10727.84,10727.84,476.34,476.34,272.16,204.18,0.0,0.0,0.0,Feb-2019,243.58,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,522971,0,8,0,1,15,89738,95,1,1,6255,94,14000,2,1,8,3,43581,827,92.5,0,0,160,450,7,7,2,81,,0,,0,2,3,2,6,30,3,9,3,12,0,0,0,2,100,100,1,0,531840,102369,11000,94615,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20075,20075,20075, 36 months,19.92,745.25,D,D3,Maintenance supervisor,8 years,OWN,50000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,766xx,TX,26.64,0,May-1994,0,68,,5,0,21168,72.2,15,f,19244.15,19244.15,1457.18,1457.18,830.85,626.33,0.0,0.0,0.0,Feb-2019,745.25,Mar-2019,Feb-2019,0,68,1,Individual,,,,0,0,32372,0,1,0,1,17,11204,62,1,2,16517,68,29300,0,0,0,3,6474,7632,73.5,0,0,148,295,9,9,0,9,68,,68,2,2,2,3,10,3,4,12,2,5,0,0,0,1,80,66.7,0,0,47300,32372,28800,18000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000, 36 months,14.47,963.38,C,C2,Senior Analyst,4 years,MORTGAGE,130000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,217xx,MD,10.25,0,Jan-2002,1,,,17,0,27001,24.5,40,w,26740.96,26740.96,1893.0,1893.00,1259.04,633.96,0.0,0.0,0.0,Feb-2019,963.38,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,390506,3,3,2,3,3,46614,92,3,4,14929,46,110400,3,7,1,9,22971,39299,40.7,0,0,150,203,0,0,5,0,,5,,0,6,6,8,14,9,13,26,6,17,0,0,0,5,100,25,0,0,483940,73615,66300,50635,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
